,mouse,date,session,cluster_id,parameters_0,parameters_1,parameters_2,pearson_score
279,1868,2025-04-08,of,9,37.06691773245141,18.123104056752126,0.022106109611646756,0.20471844729134178
280,1868,2025-04-08,of,14,,,,
281,1868,2025-04-08,of,21,36.24396706479173,8.829666670218952,0.043513944026485306,0.19778152283325837
282,1868,2025-04-08,obj,2,30.026891037443654,24.109986309680384,0.0391193023376429,0.32815722862435953
283,1868,2025-04-08,obj,3,18.759217350160927,17.765352090282303,0.21980404418383492,0.2528383826814689
284,1868,2025-04-08,obj,5,29.998836448271298,24.116072096180407,0.2061121993641073,0.4259009945753161
285,1868,2025-04-08,obj,7,36.82644051848741,15.699240007589426,0.07712788840029537,0.17808836861866206
286,1868,2025-04-08,obj,13,23.00056503315114,12.999879987784164,-0.21755043721058648,-0.05759632080293491
287,1868,2025-04-08,obj,19,,,,
288,1868,2025-04-08,obj1,0,37.14597240186546,18.14523694922793,0.16762344567526194,0.15272797627226434
289,1868,2025-04-08,obj1,1,17.988714229153608,12.997421534875294,0.0706223730286324,0.08895297694758901
290,1868,2025-04-08,obj1,2,21.469416551084656,7.651975806503816,0.1862667178516929,0.42030800159556964
291,1868,2025-04-08,obj1,9,17.999488214794784,12.999963006223659,-0.23408894430168642,-0.045767942331378396
292,1868,2025-04-08,obj1,14,,,,
293,1868,2025-04-08,obj1,21,26.05350288777622,24.1675790826494,0.1514924889774476,0.2592342119999391
294,1868,2025-04-08,of2,0,37.50918416190806,12.05469882020091,0.09610144925893964,0.12042600697948312
295,1868,2025-04-08,of2,1,27.880985034184366,8.031367257248515,0.3010618200577996,0.12181332976810932
296,1868,2025-04-08,of2,2,32.344593027873266,23.08991051964528,0.1335495992529629,0.03641818228099998
297,1868,2025-04-08,of2,9,24.89909890332337,4.79941590578066,0.04311721531171372,0.24223948953056212
298,1868,2025-04-08,of2,14,,,,
299,1868,2025-04-08,of2,21,37.21887014661542,17.962784221479787,0.09446667449007787,0.42243318294040416
300,1868,2025-03-10,of,3,20.026738114713076,13.9998081256589,-0.2533444573068727,-0.04357673714350053
301,1868,2025-03-10,of,10,28.75397480395794,17.64440214420892,0.02650558037714633,0.4291274479328151
302,1868,2025-03-10,of,18,,,,
303,1868,2025-03-10,obj,3,20.018166157369425,24.000123558412565,-0.24546844123530354,-0.04243669224801072
304,1868,2025-03-10,obj,10,19.82873475270402,20.273389266317444,0.07796988316405067,0.4765024408595931
305,1868,2025-03-10,obj,18,9.999530999642621,24.00040183048883,-0.13602749671958647,0.00013101981975574857
306,1868,2025-03-10,of1,3,15.999391997690475,14.999658859435476,-0.2191726977658069,-0.04586427254652813
307,1868,2025-03-10,of1,10,14.999362806906195,12.999598841504469,-0.2056682482074733,-0.033901181884171794
308,1868,2025-03-10,of1,18,,,,
309,1868,2025-04-15,of,5,,,,
310,1868,2025-04-15,of,7,30.000757014423694,22.000506233168032,-0.18174220501785024,-0.014788526068750562
311,1868,2025-04-15,of,8,15.999342207651685,30.000620142898054,-0.19673084634905152,-0.029427984078435488
312,1868,2025-04-15,of,9,,,,
313,1868,2025-04-15,of,11,11.784521152401204,26.08234902640489,0.022945814081530274,0.3518643821617068
314,1868,2025-04-15,obj,0,19.873542878765303,27.10832253940537,0.028727553682842952,0.28168678179175266
315,1868,2025-04-15,obj,1,23.924735903856526,18.00364485410187,0.06744660754999236,0.5362022708876476
316,1868,2025-04-15,obj,5,,,,
317,1868,2025-04-15,obj,8,22.936397174962686,19.919744295263186,0.04948731324750151,0.5717768322129511
318,1868,2025-04-15,obj,13,20.018616463693196,11.999533929521084,-0.2467636167332237,-0.054727453114994586
319,1868,2025-04-15,of1,0,11.999710211912282,25.000338870124875,-0.18334217551560297,-0.012074394917723278
320,1868,2025-04-15,of1,1,21.53145093938997,14.9549083409336,0.14490681922176663,0.26351814515454614
321,1868,2025-04-15,of1,5,23.1684980408364,11.474257525811192,0.14218424894583015,0.14696500046888003
322,1868,2025-04-15,of1,8,26.216937511730315,29.27167497158047,0.21320624949512523,0.16676670849859576
323,1868,2025-04-15,of1,13,,,,
324,1868,2025-04-15,obj1,0,22.860996077020463,29.062773238493094,0.0368652722172785,0.2591324667300561
325,1868,2025-04-15,obj1,1,26.124695237431453,22.90060294685012,0.1746557279672344,0.5274754628148937
326,1868,2025-04-15,obj1,5,26.110275096714922,12.851632712790089,0.1137662879281712,-0.004729848362277681
327,1868,2025-04-15,obj1,8,24.55069191979473,20.17860658465846,0.023850373135870767,0.49014895021597416
328,1868,2025-04-15,obj1,13,21.000900759172776,11.999627615571207,-0.23863072801330654,-0.07974365102321934
329,1868,2025-04-15,of2,5,,,,
330,1868,2025-04-15,of2,7,30.067198996018586,20.404787732529687,-0.01812930860647088,-0.0038465492265178196
331,1868,2025-04-15,of2,8,10.953206021736253,17.979047520937684,0.25349423351885014,0.10701826456750342
332,1868,2025-04-15,of2,9,18.605143907150577,20.818671153274895,0.13204920510220308,0.185712216299445
333,1868,2025-04-15,of2,11,10.729036085858935,22.742008377045117,0.02743480518578642,0.34230985113547296
334,1868,2025-04-15,of,5,,,,
335,1868,2025-04-15,of,7,30.000757014423694,22.000506233168032,-0.18174220501785024,-0.014788526068750562
336,1868,2025-04-15,of,8,15.999342207651685,30.000620142898054,-0.19673084634905152,-0.029427984078435488
337,1868,2025-04-15,of,9,,,,
338,1868,2025-04-15,of,11,11.784521152401204,26.08234902640489,0.022945814081530274,0.3518643821617068
339,1868,2025-04-15,obj,0,19.873542878765303,27.10832253940537,0.028727553682842952,0.28168678179175266
340,1868,2025-04-15,obj,1,23.924735903856526,18.00364485410187,0.06744660754999236,0.5362022708876476
341,1868,2025-04-15,obj,5,,,,
342,1868,2025-04-15,obj,8,22.936397174962686,19.919744295263186,0.04948731324750151,0.5717768322129511
343,1868,2025-04-15,obj,13,20.018616463693196,11.999533929521084,-0.2467636167332237,-0.054727453114994586
344,1868,2025-04-15,obj1,0,22.860996077020463,29.062773238493094,0.0368652722172785,0.2591324667300561
345,1868,2025-04-15,obj1,1,26.124695237431453,22.90060294685012,0.1746557279672344,0.5274754628148937
346,1868,2025-04-15,obj1,5,26.110275096714922,12.851632712790089,0.1137662879281712,-0.004729848362277681
347,1868,2025-04-15,obj1,8,24.55069191979473,20.17860658465846,0.023850373135870767,0.49014895021597416
348,1868,2025-04-15,obj1,13,21.000900759172776,11.999627615571207,-0.23863072801330654,-0.07974365102321934
349,1868,2025-04-15,of1,0,11.999710211912282,25.000338870124875,-0.18334217551560297,-0.012074394917723278
350,1868,2025-04-15,of1,1,21.53145093938997,14.9549083409336,0.14490681922176663,0.26351814515454614
351,1868,2025-04-15,of1,5,23.1684980408364,11.474257525811192,0.14218424894583015,0.14696500046888003
352,1868,2025-04-15,of1,8,26.216937511730315,29.27167497158047,0.21320624949512523,0.16676670849859576
353,1868,2025-04-15,of1,13,,,,
354,1868,2025-04-01b,of1,1,10.999948327251323,17.998761418356818,-0.20940076402636607,-0.021186865840568413
355,1868,2025-04-01b,of1,2,21.001719140240297,34.000319903543584,-0.19696863952680288,-0.017492568773708146
356,1868,2025-04-01b,of1,5,8.002341150309332,19.780900608267604,0.2337666988163788,0.29467721589860024
357,1868,2025-04-01b,of1,10,24.000663865657692,29.000248420995252,-0.1817927950354908,-0.024313657689363746
358,1868,2025-04-01b,of1,11,23.101936103378144,32.019902678006034,0.28471054185712386,0.042241123278052975
359,1868,2025-04-01b,of1,15,,,,
360,1868,2025-04-01b,of1,17,5.8768171638978135,21.872606165121006,0.10449917814106637,0.6655282784615885
361,1868,2025-04-01b,of1,22,19.03536690228087,21.331327480320635,0.2754847077288238,0.25527044110828045
362,1868,2025-04-01b,obj,1,6.459556441603128,24.063460999780347,0.23705042490984807,0.38395210382068884
363,1868,2025-04-01b,obj,2,13.220156848102128,33.9583926574057,0.06192508823678828,0.8316816040773135
364,1868,2025-04-01b,obj,5,,,,
365,1868,2025-04-01b,obj,10,23.0011126559841,32.00024520765977,-0.1975387109207633,-0.03766219299453913
366,1868,2025-04-01b,obj,11,11.070227621873883,25.437587515073194,0.19537835798453212,0.2286053203810009
367,1868,2025-04-01b,obj,15,9.215359721187797,29.15414618573987,0.05005118982920383,0.4118890203319019
368,1868,2025-04-01b,obj,17,20.01640850807195,18.982703546070194,-0.24385919878036583,-0.016039210363022374
369,1868,2025-04-01b,obj,22,11.37253184277633,22.583380033091647,0.19678002820668633,0.11345005304526193
370,1868,2025-04-01b,of1,1,10.999948327251323,17.998761418356818,-0.20940076402636607,-0.021186865840568413
371,1868,2025-04-01b,of1,2,21.001719140240297,34.000319903543584,-0.19696863952680288,-0.017492568773708146
372,1868,2025-04-01b,of1,5,8.002341150309332,19.780900608267604,0.2337666988163788,0.29467721589860024
373,1868,2025-04-01b,of1,10,24.000663865657692,29.000248420995252,-0.1817927950354908,-0.024313657689363746
374,1868,2025-04-01b,of1,11,23.101936103378144,32.019902678006034,0.28471054185712386,0.042241123278052975
375,1868,2025-04-01b,of1,15,,,,
376,1868,2025-04-01b,of1,17,5.8768171638978135,21.872606165121006,0.10449917814106637,0.6655282784615885
377,1868,2025-04-01b,of1,22,19.03536690228087,21.331327480320635,0.2754847077288238,0.25527044110828045
378,1868,2025-04-17,of,2,29.032710650223525,22.081335528618727,0.04457763510804621,0.5387756502098722
379,1868,2025-04-17,of,4,35.00719209911077,15.002253025698257,0.024286151904739067,0.239074115724051
380,1868,2025-04-17,of,5,24.184749020179584,3.630878014434086,0.19382498887263166,0.39130199733372306
381,1868,2025-04-17,of,9,28.91214023109203,22.129116898308492,0.21856659942634143,0.08531161563533973
382,1868,2025-04-17,of,19,28.000019387735737,22.001181273971728,-0.1884740124944663,-0.007217358245302229
383,1868,2025-04-17,obj,0,17.597602166764645,19.266429517724927,0.024567093134882367,0.43588500870269115
384,1868,2025-04-17,obj,3,31.21680910894823,4.802421834857894,0.025641522020742852,0.20268497397809515
385,1868,2025-04-17,obj,5,31.17213387440606,4.769018057774077,0.027877857201370038,0.11143248600073918
386,1868,2025-04-17,obj,9,21.100017987349943,3.725211809010103,0.04020764717810318,0.4116085487032961
387,1868,2025-04-17,obj,11,,,,
388,1868,2025-04-17,of1,0,16.99992001696209,17.999759304703876,-0.19596674823054913,0.004092370670718562
389,1868,2025-04-17,of1,3,35.00673366099487,15.004007865403688,0.036239858989655614,0.2073749656706481
390,1868,2025-04-17,of1,5,34.00410176154886,7.996214251237457,0.03373679954708579,0.16213085185091747
391,1868,2025-04-17,of1,9,30.000274858390853,7.999797996880214,-0.17355699135902047,-0.04423727464841765
392,1868,2025-04-17,of1,11,29.297942280737328,10.205021942118691,0.019755290169314307,0.4467067024340782
393,1868,2025-04-17,obj1,2,20.93847446213235,4.809097011681686,0.17324287613644118,0.931806356112681
394,1868,2025-04-17,obj1,4,34.2421357176067,17.19454076490202,0.038220993668937574,0.2895024817983949
395,1868,2025-04-17,obj1,5,17.990343460329292,6.000162687252328,-0.23747737313051975,-0.05751055390205687
396,1868,2025-04-17,obj1,9,34.29674242351338,17.07983087255482,0.1644414130878708,0.09450093519189662
397,1868,2025-04-17,obj1,19,20.990572845802106,18.80497340541827,0.09375142309560816,0.39790086185266066
398,1868,2025-04-17,of2,2,33.28766242025589,6.879708624081331,0.13415698168643508,0.6429219474008658
399,1868,2025-04-17,of2,4,23.909487879295675,5.689695581771344,0.17043579779286644,0.1297350006423362
400,1868,2025-04-17,of2,5,33.57108139314521,18.19582440081845,0.01954816003439329,0.4036065459250124
401,1868,2025-04-17,of2,9,34.00496428596041,7.997124533808811,0.029277156340831417,0.2299533555228903
402,1868,2025-04-17,of2,19,30.063202376040547,20.335547486697994,0.08459330143478543,0.19614937689308515
403,1868,2025-04-17,of,2,29.032710650223525,22.081335528618727,0.04457763510804621,0.5387756502098722
404,1868,2025-04-17,of,4,35.00719209911077,15.002253025698257,0.024286151904739067,0.239074115724051
405,1868,2025-04-17,of,5,24.184749020179584,3.630878014434086,0.19382498887263166,0.39130199733372306
406,1868,2025-04-17,of,9,28.91214023109203,22.129116898308492,0.21856659942634143,0.08531161563533973
407,1868,2025-04-17,of,19,28.000019387735737,22.001181273971728,-0.1884740124944663,-0.007217358245302229
408,1868,2025-04-17,obj,0,17.597602166764645,19.266429517724927,0.024567093134882367,0.43588500870269115
409,1868,2025-04-17,obj,3,31.21680910894823,4.802421834857894,0.025641522020742852,0.20268497397809515
410,1868,2025-04-17,obj,5,31.17213387440606,4.769018057774077,0.027877857201370038,0.11143248600073918
411,1868,2025-04-17,obj,9,21.100017987349943,3.725211809010103,0.04020764717810318,0.4116085487032961
412,1868,2025-04-17,obj,11,,,,
413,1868,2025-04-17,obj1,2,20.93847446213235,4.809097011681686,0.17324287613644118,0.931806356112681
414,1868,2025-04-17,obj1,4,34.2421357176067,17.19454076490202,0.038220993668937574,0.2895024817983949
415,1868,2025-04-17,obj1,5,17.990343460329292,6.000162687252328,-0.23747737313051975,-0.05751055390205687
416,1868,2025-04-17,obj1,9,34.29674242351338,17.07983087255482,0.1644414130878708,0.09450093519189662
417,1868,2025-04-17,obj1,19,20.990572845802106,18.80497340541827,0.09375142309560816,0.39790086185266066
418,1868,2025-04-17,of2,2,33.28766242025589,6.879708624081331,0.13415698168643508,0.6429219474008658
419,1868,2025-04-17,of2,4,23.909487879295675,5.689695581771344,0.17043579779286644,0.1297350006423362
420,1868,2025-04-17,of2,5,33.57108139314521,18.19582440081845,0.01954816003439329,0.4036065459250124
421,1868,2025-04-17,of2,9,34.00496428596041,7.997124533808811,0.029277156340831417,0.2299533555228903
422,1868,2025-04-17,of2,19,30.063202376040547,20.335547486697994,0.08459330143478543,0.19614937689308515
423,1868,2025-04-03,of,3,,,,
424,1868,2025-04-03,of,8,23.023483575583235,33.98594425508079,-0.03965884460352054,0.010029162525007589
425,1868,2025-04-03,of,9,26.000682332501583,24.000226055135375,-0.20002402548760836,-0.02508834334988707
426,1868,2025-04-03,of,11,13.999534878016942,16.999050248571983,-0.18917104329086132,-0.012106775270695931
427,1868,2025-04-03,of,13,,,,
428,1868,2025-04-03,of,14,10.218474297073055,30.470795267876095,0.12854498732713482,0.6432153933052794
429,1868,2025-04-03,of,16,19.508703712775812,36.10348671785608,0.12809099184003958,0.3871383739635649
430,1868,2025-04-03,of,19,19.000085736677065,16.999515266061717,-0.28193038095699596,-0.05047696514447504
431,1868,2025-04-03,of,26,15.538470798817016,36.571400321495524,3.8287089086750097,0.11707643395177217
432,1868,2025-04-03,obj,3,14.937643885688786,16.710592451215327,0.11546463415105343,0.04209359553306375
433,1868,2025-04-03,obj,8,10.999680253408172,35.00030337427296,-0.14415697734199506,-0.008103514159546245
434,1868,2025-04-03,obj,9,9.30737682514303,22.88626246006372,0.10684270935016162,0.282623310247923
435,1868,2025-04-03,obj,11,11.999583004394923,17.99799687516922,-0.19830835929115515,-0.01583266940470427
436,1868,2025-04-03,obj,13,14.306527369334686,27.84595480468141,0.18995915217142323,0.3065385796161149
437,1868,2025-04-03,obj,14,17.999331377869204,36.38378754160545,-0.20430637267448348,-0.0
438,1868,2025-04-03,obj,16,15.86845153043152,31.820515609070373,0.022603474226299807,0.457446471675239
439,1868,2025-04-03,obj,19,21.000543837961402,17.999322131154866,-0.24725996782987725,-0.0478537350528162
440,1868,2025-04-03,obj,26,14.010583757782177,36.323085561898075,0.45841277647155837,0.1412279014723035
441,1868,2025-04-03,of1,3,9.953253100519413,18.942192897625855,0.21408368805448322,0.05804160118405841
442,1868,2025-04-03,of1,8,12.999395957210542,36.00036722187105,-0.1654614468136895,-0.01642312937702479
443,1868,2025-04-03,of1,9,10.911580422757666,29.18271832716149,0.06567493938619932,0.37237767170532343
444,1868,2025-04-03,of1,11,13.999690820248325,16.9989969409557,-0.1791071103698449,-0.0067576265652991106
445,1868,2025-04-03,of1,13,19.752989560354724,29.06697832363115,0.5049956370725424,0.0356203238707158
446,1868,2025-04-03,of1,14,15.48499377588499,36.54368772964088,5.596472426559226,0.22661157376593752
447,1868,2025-04-03,of1,16,22.809169430393464,27.887307026528237,0.1902022783571854,0.7313489472240916
448,1868,2025-04-03,of1,19,21.000610040052738,17.99939001646977,-0.24579486365174055,-0.04432969604596326
449,1868,2025-04-03,of1,26,19.108098654258608,36.2265316980683,0.02615138489057865,0.29947556278355686
450,1868,2025-04-03,obj1,3,,,,
451,1868,2025-04-03,obj1,8,21.000212370534353,35.00040847587295,-0.13471684131279008,-0.015598264596226662
452,1868,2025-04-03,obj1,9,25.00049577740244,21.999945333699912,-0.17959380555453425,-0.005321406923335169
453,1868,2025-04-03,obj1,11,13.999336834729093,16.99893755336294,-0.1951840233038299,-0.01531641055999932
454,1868,2025-04-03,obj1,13,13.932528213105098,28.539000642210283,0.17535060506732913,0.5837439579415427
455,1868,2025-04-03,obj1,14,14.999385222538587,36.000051522429594,-0.1807648374486202,-0.030107217978199104
456,1868,2025-04-03,obj1,16,14.317993529351318,22.21451393115768,0.0695085464180311,0.60511751072426
457,1868,2025-04-03,obj1,19,18.999801148504964,16.999186102033388,-0.24635189286545361,-0.03705928439362635
458,1868,2025-04-03,obj1,26,16.90176847357124,36.592831262428064,3.637932815293972,0.03795586451769288
459,1868,2025-04-03,of2,3,25.119419355447786,21.762304882113398,0.1684033673959922,0.009617745753109311
460,1868,2025-04-03,of2,8,9.789331343882777,34.130505174096825,0.05247868397462384,0.6422551862904994
461,1868,2025-04-03,of2,9,23.00045617806324,20.000201423390457,-0.20715019339727447,-0.015044802267319067
462,1868,2025-04-03,of2,11,12.001727159966395,17.9241443736604,-0.2650561843731219,-0.015328728561491343
463,1868,2025-04-03,of2,13,16.044508537304594,31.341187227241488,0.23279300136704112,0.18537628011562543
464,1868,2025-04-03,of2,14,17.507934483272372,36.51813413154583,0.011402261868210473,0.6375750512619035
465,1868,2025-04-03,of2,16,10.926900034230853,25.905382269679215,0.1042055907036953,0.2757318169558483
466,1868,2025-04-03,of2,19,18.9730893863802,17.0009307986205,-0.2999331955813843,-0.03557727776139562
467,1868,2025-04-03,of2,26,12.99334584783201,36.01728107732326,0.03497115824307394,0.42397900041503794
468,1868,2025-03-28,of,1,20.000263270618795,25.00016608719689,-0.3660688605445181,0.0
469,1868,2025-03-28,of,2,6.9119813292359975,14.966319669009314,0.030857529352879526,0.4963805556954866
470,1868,2025-03-28,of,3,6.910244081762158,14.994677545892454,0.02171820648931398,0.30679768609990904
471,1868,2025-03-28,of,4,19.79021455442965,25.005470975394907,-0.33352421128706955,-0.043144662336898315
472,1868,2025-03-28,of,6,13.999721840501795,25.00049938030582,-0.20203635225189442,-0.043373469790363994
473,1868,2025-03-28,of,12,7.999213490165799,20.001023634510474,-0.12378425803913662,-0.00031336711940892247
474,1868,2025-03-28,of,16,20.050145072705906,11.95308928224273,-0.2919688254643794,0.050986068278304666
475,1868,2025-03-28,of,20,21.000531800902642,24.000186290246717,-0.22489871185543117,-0.03479589906527152
476,1868,2025-03-28,of,24,23.291013660998622,18.229411486663587,0.28345724710793996,0.11033214856950015
477,1868,2025-03-28,of,25,,,,
478,1868,2025-03-28,of,26,19.76340014954673,24.005928257640434,-0.30491218437279244,0.1374066034834127
479,1868,2025-03-28,of,27,,,,
480,1868,2025-03-28,obj,1,8.999869141442995,19.3220313954911,0.11314591617270875,0.41043215944798905
481,1868,2025-03-28,obj,2,25.867396821699593,14.459641879728913,0.11496207838976914,0.28553467133168836
482,1868,2025-03-28,obj,3,24.209368569682127,8.817761468934572,0.07690519658303856,0.299549831527581
483,1868,2025-03-28,obj,4,16.982147753940755,25.631918364061885,0.013127068966234376,0.31863887114131256
484,1868,2025-03-28,obj,6,12.985953732999542,23.409750015496567,-0.30628142605588804,-0.0
485,1868,2025-03-28,obj,12,7.80599871505024,19.998974932698882,-0.46121930370968756,
486,1868,2025-03-28,obj,16,8.738438766039573,11.709118819115387,0.11382332270798591,0.2858987106700597
487,1868,2025-03-28,obj,20,22.000626246060953,24.00031947514383,-0.21281569967134473,-0.03059120933877466
488,1868,2025-03-28,obj,24,15.520307266081309,18.921184054067872,0.02173516367277044,0.6029497257962861
489,1868,2025-03-28,obj,25,12.574075114529325,13.09215295828189,0.12430145132647831,0.3461695624621507
490,1868,2025-03-28,obj,26,25.000626206285233,21.00070153379671,-0.19092228862327823,-0.0078611637103431
491,1868,2025-03-28,obj,27,18.932037517557564,13.545770049402641,0.33115676483548473,0.09753744133650832
492,1868,2025-03-28,of1,1,17.255430741084012,14.032540678987885,0.2474551679246555,0.36823195239920603
493,1868,2025-03-28,of1,2,7.917432816967432,20.046667864479858,0.020703753648688133,0.2984870176781064
494,1868,2025-03-28,of1,3,12.997710979839535,6.997531720310374,0.2836924146269547,0.40316893876364285
495,1868,2025-03-28,of1,4,20.040831665008987,25.123134815870788,0.014004591319899382,0.4446784269644831
496,1868,2025-03-28,of1,6,12.999848162728899,23.000516417131685,-0.2143903286666492,-0.060761296926650034
497,1868,2025-03-28,of1,12,7.99973883477326,20.000941881788712,-0.20734990530623315,-0.019986327547895637
498,1868,2025-03-28,of1,16,15.117852495790135,18.362888218467905,-0.017654505780673888,0.09560180885620502
499,1868,2025-03-28,of1,20,23.000425324247022,23.00031208340453,-0.21172265404678714,-0.030753302684277527
500,1868,2025-03-28,of1,24,20.744294484533075,19.073910469220436,0.04574644940843582,0.28938031824752636
501,1868,2025-03-28,of1,25,14.109439559297622,6.745012512089421,0.18140020686053018,0.0823093965809144
502,1868,2025-03-28,of1,26,20.043888055067086,15.999993696360765,-0.2110894437968028,-0.00474770290006026
503,1868,2025-03-28,of1,27,7.999260009915615,20.000426288686363,-0.25141633607263264,0.02310734165586323
504,1868,2025-03-28,obj1,1,8.673572869281148,18.507247387429025,0.06777215742418626,0.41652990063970446
505,1868,2025-03-28,obj1,2,26.175454459773217,11.91842679821494,0.08787543436497589,0.23051325202796386
506,1868,2025-03-28,obj1,3,7.92128456355727,20.05448700415761,0.22172010014042332,0.4842251089777209
507,1868,2025-03-28,obj1,4,20.002055385160645,25.0005338383809,-0.17097155546535792,-0.02797986647822948
508,1868,2025-03-28,obj1,6,,,,
509,1868,2025-03-28,obj1,12,7.901970147082276,20.015674209395552,0.020322819675809272,0.24348506233300835
510,1868,2025-03-28,obj1,16,26.77569867719352,15.845111426740743,0.05582634221595325,0.3515467488573226
511,1868,2025-03-28,obj1,20,13.105855181616167,6.375891792693441,0.06417124064118701,0.3727575735615209
512,1868,2025-03-28,obj1,24,15.999614240822156,16.99969452735673,-0.2282255758215813,-0.042251757069083316
513,1868,2025-03-28,obj1,25,10.871058549212638,11.847531239744596,0.13535370941850966,0.22771524776795082
514,1868,2025-03-28,obj1,26,22.999999568373056,23.000697796390213,-0.200845953324589,-0.040760644937521094
515,1868,2025-03-28,obj1,27,22.00231833576195,24.002766640363063,-0.15975645405602246,-0.007944164136016198
516,1868,2025-03-28,of2,1,10.108644124687745,9.823763547772874,0.026254384195983332,0.3466215806976446
517,1868,2025-03-28,of2,2,,,,
518,1868,2025-03-28,of2,3,9.175092369912008,13.153997233973163,0.19130275321203194,0.4754694940000932
519,1868,2025-03-28,of2,4,19.99784908120393,25.00031191189018,-0.24634729489273263,-0.059261369321741655
520,1868,2025-03-28,of2,6,,,,
521,1868,2025-03-28,of2,12,7.919861589962292,20.051417426995048,0.05817429698255713,0.28799227019161255
522,1868,2025-03-28,of2,16,22.835592868049876,14.257498446514033,0.03528168316469068,0.4657041568816476
523,1868,2025-03-28,of2,20,23.006030467276187,19.20777854688116,-0.3472571186653433,0.0022944484007607195
524,1868,2025-03-28,of2,24,,,,
525,1868,2025-03-28,of2,25,6.896622722431762,16.00108402510742,0.014688718448023573,0.09738882927507252
526,1868,2025-03-28,of2,26,15.999421047769125,25.000328139883674,-0.19074428436471857,-0.019018334734607532
527,1868,2025-03-28,of2,27,,,,
528,1868,2025-03-24,of,1,6.92212371917118,22.09236437690121,0.21841035700394684,0.23487056579802995
529,1868,2025-03-24,of,2,11.135601860264478,18.165789864924715,0.0918378798482249,0.4832492488638314
530,1868,2025-03-24,of,4,18.088889362093873,18.89361296901049,0.2741402132420835,0.07189808057238922
531,1868,2025-03-24,of,10,4.273722005398912,23.775143539176046,0.07635089752732963,0.28486414710691427
532,1868,2025-03-24,of,13,,,,
533,1868,2025-03-24,of,15,23.001447555676187,25.00002751004756,-0.20206109803728106,-0.022510473447968714
534,1868,2025-03-24,of,16,8.999846476813637,27.000413445895926,-0.18331333407610334,-0.040873531893244955
535,1868,2025-03-24,of,17,6.856079069124683,30.459356937288657,0.024986959680826343,0.7257663457244448
536,1868,2025-03-24,of,18,23.001318154063714,24.999984318724145,-0.21437403043610098,-0.04201971837558349
537,1868,2025-03-24,of,19,21.000938215603536,34.00007576631619,-0.21935753683369819,-0.032147600050330655
538,1868,2025-03-24,of,26,11.01472991345907,37.451366078180264,0.26750842494233357,0.07138287746579208
539,1868,2025-03-24,of,27,3.9912162393873474,31.002140833785397,0.04331299533627316,0.13965528930664795
540,1868,2025-03-24,of,28,7.609046567660956,19.632610962731604,0.18017736156922137,0.8776408744444494
541,1868,2025-03-24,obj,1,15.009443456741103,17.874561642910532,0.3128878609804277,0.047791787747451624
542,1868,2025-03-24,obj,2,10.096904881217531,37.173585353492065,0.1546406479936323,0.30065676876893366
543,1868,2025-03-24,obj,4,17.938306786799387,18.816445639490883,0.10421082234937058,0.15187681241222362
544,1868,2025-03-24,obj,10,,,,
545,1868,2025-03-24,obj,13,20.220078161917595,22.91032925342866,0.27638314810208153,0.10636781110173539
546,1868,2025-03-24,obj,15,,,,
547,1868,2025-03-24,obj,16,8.002785903393455,31.79438092028729,0.022170008709890814,0.5443954913001239
548,1868,2025-03-24,obj,17,9.00152710918372,32.70346745982229,0.02049756166107251,0.6241138548176199
549,1868,2025-03-24,obj,18,20.07688110376893,27.780683813647002,0.15849104378957302,0.34618461479279566
550,1868,2025-03-24,obj,19,9.665491777903195,20.61405522909844,0.13593082793279632,0.5593099500110845
551,1868,2025-03-24,obj,25,11.091903558672191,23.035929187919574,0.14687339078404404,0.4693127251792276
552,1868,2025-03-24,obj,26,10.727508365865296,22.615254157363978,0.20396282510337804,0.16162558655345796
553,1868,2025-03-24,obj,27,11.999363063518999,17.9992536495288,-0.3207170531257246,-0.0
554,1868,2025-03-24,of1,1,7.960928184364507,19.513881829754098,0.14615780240970866,0.30429385852936736
555,1868,2025-03-24,of1,2,8.542700678925257,19.214095164326153,0.08280622442598189,0.5949169934822685
556,1868,2025-03-24,of1,4,14.976957383407917,17.869441967787896,0.24666750495377632,-0.061046259946376136
557,1868,2025-03-24,of1,10,18.95265140364112,21.999599216043382,-0.21062641528539275,0.015059062148334365
558,1868,2025-03-24,of1,13,23.061236895635133,24.99452025204841,0.1009825859678153,0.24029135281290834
559,1868,2025-03-24,of1,15,23.0012728388686,24.999942252476576,-0.20339449262565384,-0.029755711855310084
560,1868,2025-03-24,of1,16,8.938764742279984,32.04492769269735,0.03805553159355709,0.5955266428950545
561,1868,2025-03-24,of1,17,8.999758144615294,30.000219250421022,-0.17015672441724117,-0.031898447485444965
562,1868,2025-03-24,of1,18,17.343328900710887,30.062409106770787,0.1552432485116716,0.33640640685746737
563,1868,2025-03-24,of1,19,20.021010927761957,26.000077260124748,-0.23585437828723566,-0.028608936513038592
564,1868,2025-03-24,of1,25,8.007717420053226,26.942169494097346,0.25411525453695727,0.49172977789569733
565,1868,2025-03-24,of1,26,21.149263074701498,34.13307108557542,0.04332879509229549,0.047033169842503615
566,1868,2025-03-24,of1,27,22.986820581367336,25.9743413983051,0.23372609245380527,0.7351291300892067
567,1868,2025-03-24,obj1,1,14.984343516245076,17.87063554297317,0.32436982852458063,0.025197831122277015
568,1868,2025-03-24,obj1,2,8.8931461598882,18.849795129963592,0.05775670683099194,0.139176168952624
